given,family,sequence,affiliation,DOI
Sarah,Cherri,additional,,10.12688/f1000research.54236.1
Imad,Maatouk,additional,,10.12688/f1000research.54236.1
George,Nawas,additional,,10.12688/f1000research.54236.1
Pascale,Salameh,additional,,10.12688/f1000research.54236.1
Hassan,Hosseini,additional,,10.12688/f1000research.54236.1
IKHOU,Djamila,first,,10.12688/f1000research.54030.1
M'hamed,Kaid,additional,,10.12688/f1000research.54030.1
ZIANI,Hanane,additional,,10.12688/f1000research.54030.1
Didier,Villemein,additional,,10.12688/f1000research.54030.1
Adewale J.,Ogunleye,first,,10.12688/f1000research.28146.2
Ekaterina,Romanova,additional,,10.12688/f1000research.28146.2
Yulia A.,Medvedeva,additional,,10.12688/f1000research.28146.2
Christopher .M,Kanyama,first,,10.12688/f1000research.75478.1
Amy .F,Moss,additional,,10.12688/f1000research.75478.1
Tamsyn .M,Crowley,additional,,10.12688/f1000research.75478.1
Sareen Kaur,Bhar,first,,10.12688/f1000research.73580.1
Shameem,Rafik-Galea,additional,,10.12688/f1000research.73580.1
Manoj,Ghimire,first,,10.12688/f1000research.52210.1
Sudeep,Adhikari,additional,,10.12688/f1000research.52210.1
Kalpana,Ghimire,additional,,10.12688/f1000research.52210.1
Bishal,Tiwari,additional,,10.12688/f1000research.52210.1
Soni,Koju,additional,,10.12688/f1000research.52210.1
Sajana,Poudel,additional,,10.12688/f1000research.52210.1
Sulab,Khanal,additional,,10.12688/f1000research.52210.1
Jaideep C.,Menon,first,,10.12688/f1000research.50970.2
Denny,John,additional,,10.12688/f1000research.50970.2
Geeta R.,Menon,additional,,10.12688/f1000research.50970.2
Joseph K.,Joseph,additional,,10.12688/f1000research.50970.2
P. Rakesh,Suseela,additional,,10.12688/f1000research.50970.2
VV,Pillay,additional,,10.12688/f1000research.50970.2
Amitava,Banerjee,additional,,10.12688/f1000research.50970.2
Robert,Pohl,first,,10.12688/f1000research.53845.1
Stephan-Werner,Krämer,additional,,10.12688/f1000research.53845.1
Christoph,Stallmann,additional,,10.12688/f1000research.53845.1
Enno,Swart,additional,,10.12688/f1000research.53845.1
Pauline,Marquardt,additional,,10.12688/f1000research.53845.1
Achim-Jens,Kaasch,additional,,10.12688/f1000research.53845.1
Christian-Joachim,Apfelbacher,additional,,10.12688/f1000research.53845.1
Hans-Gert,Heuft,additional,,10.12688/f1000research.53845.1
Arwa,Suleiman Mohammed,first,,10.12688/f1000research.53682.2
Ahmed,Abd Alla,additional,,10.12688/f1000research.53682.2
Ahmed,Galander,additional,,10.12688/f1000research.53682.2
Tayseer,Elfaki,additional,,10.12688/f1000research.53682.2
Ahmed,Ibrahim Hashim,additional,,10.12688/f1000research.53682.2
Hisham,N. Altayb,additional,,10.12688/f1000research.53682.2
A. Yasmin,Syauki,first,,10.12688/f1000research.76099.1
Aki,Ogawa,additional,,10.12688/f1000research.76099.1
Uli Rina Pelegia,Simanjuntak,additional,,10.12688/f1000research.76099.1
Ingrid Gloria,Mangiwa,additional,,10.12688/f1000research.76099.1
Miki,Doi,additional,,10.12688/f1000research.76099.1
Suzumi,Kageyama,additional,,10.12688/f1000research.76099.1
Rikako,Inoue,additional,,10.12688/f1000research.76099.1
Nurpudji A.,Taslim,additional,,10.12688/f1000research.76099.1
Yasuyuki,Irie,additional,,10.12688/f1000research.76099.1
Darlington Chineye,Ikegwuoha,first,,10.12688/f1000research.55186.2
Harold Louw,Weepener,additional,,10.12688/f1000research.55186.2
Megersa Olumana,Dinka,additional,,10.12688/f1000research.55186.2
Ken,Masters,first,,10.12688/f1000research.53096.2
Nadia,Al-Wardy,additional,,10.12688/f1000research.53096.2
Moses Effiong,Ekpenyong,first,,10.12688/f1000research.55007.1
Ifiok James,Udo,additional,,10.12688/f1000research.55007.1
Mercy Ernest,Edoho,additional,,10.12688/f1000research.55007.1
EnoAbasi Deborah,Anwana,additional,,10.12688/f1000research.55007.1
Francis Bukie,Osang,additional,,10.12688/f1000research.55007.1
Joseph Ikim,Geoffery,additional,,10.12688/f1000research.55007.1
Emmanuel Ambrose,Dan,additional,,10.12688/f1000research.55007.1
Aliu Bolanle,Momodu,additional,,10.12688/f1000research.55007.1
Nnamso Michael,Umoh,additional,,10.12688/f1000research.55007.1
Kingsley Christopher,Udonyah,additional,,10.12688/f1000research.55007.1
Masaki,Hatano,first,,10.12688/f1000research.53187.1
Izuru,Kitajima,additional,,10.12688/f1000research.53187.1
Masaki,Nakamura,additional,,10.12688/f1000research.53187.1
Kazuya,Isawa,additional,,10.12688/f1000research.53187.1
Tatsuya,Suwabe,additional,,10.12688/f1000research.53187.1
Junichi,Hoshino,additional,,10.12688/f1000research.53187.1
Keiichi,Kinowaki,additional,,10.12688/f1000research.53187.1
Kenichi,Ohashi,additional,,10.12688/f1000research.53187.1
Naoki,Sawa,additional,,10.12688/f1000research.53187.1
Seizo,Yamamoto,additional,,10.12688/f1000research.53187.1
Yoshifumi,Ubara,additional,,10.12688/f1000research.53187.1
Priyanka,Prasad,first,,10.12688/f1000research.50813.1
Viola,D’Souza,additional,,10.12688/f1000research.50813.1
Prasanna,Mithra,additional,,10.12688/f1000research.50813.1
Raghu,Radhakrishnan,additional,,10.12688/f1000research.50813.1
Bart G.,Pijls,first,,10.12688/f1000research.74645.1
Shahab,Jolani,additional,,10.12688/f1000research.74645.1
Anique,Atherley,additional,,10.12688/f1000research.74645.1
Janna I.R.,Dijkstra,additional,,10.12688/f1000research.74645.1
Gregor H.L.,Franssen,additional,,10.12688/f1000research.74645.1
Stevie,Hendriks,additional,,10.12688/f1000research.74645.1
Evan,Yi-Wen Yu,additional,,10.12688/f1000research.74645.1
Saurabh,Zalpuri,additional,,10.12688/f1000research.74645.1
Anke,Richters,additional,,10.12688/f1000research.74645.1
Maurice P.,Zeegers,additional,,10.12688/f1000research.74645.1
Alexey,Stupnikov,first,,10.12688/f1000research.74846.1
Alexey,Sizykh,additional,,10.12688/f1000research.74846.1
Alexander,Favorov,additional,,10.12688/f1000research.74846.1
Bahman,Afsari,additional,,10.12688/f1000research.74846.1
Sarah,Wheelan,additional,,10.12688/f1000research.74846.1
Luigi,Marchionni,additional,,10.12688/f1000research.74846.1
Yulia,Medvedeva,additional,,10.12688/f1000research.74846.1
Daniel Longhi Fernandes,Pedro,first,,10.12688/f1000research.74524.1
Tharcisio Soares,Amorim,additional,,10.12688/f1000research.74524.1
Alessandro,Varani,additional,,10.12688/f1000research.74524.1
Romain,Guyot,additional,,10.12688/f1000research.74524.1
Douglas Silva,Domingues,additional,,10.12688/f1000research.74524.1
Alexandre Rossi,Paschoal,additional,,10.12688/f1000research.74524.1
Soichi,Osozawa,first,,10.12688/f1000research.75277.1
Ann M.,Mc Cartney,first,,10.12688/f1000research.51477.1
Medhat,Mahmoud,additional,,10.12688/f1000research.51477.1
Michael,Jochum,additional,,10.12688/f1000research.51477.1
Daniel Paiva,Agustinho,additional,,10.12688/f1000research.51477.1
Barry,Zorman,additional,,10.12688/f1000research.51477.1
Ahmad,Al Khleifat,additional,,10.12688/f1000research.51477.1
Fawaz,Dabbaghie,additional,,10.12688/f1000research.51477.1
Rupesh,K Kesharwani,additional,,10.12688/f1000research.51477.1
Moritz,Smolka,additional,,10.12688/f1000research.51477.1
Moez,Dawood,additional,,10.12688/f1000research.51477.1
Dreycey,Albin,additional,,10.12688/f1000research.51477.1
Elbay,Aliyev,additional,,10.12688/f1000research.51477.1
Hakeem,Almabrazi,additional,,10.12688/f1000research.51477.1
Ahmed,Arslan,additional,,10.12688/f1000research.51477.1
Advait,Balaji,additional,,10.12688/f1000research.51477.1
Sairam,Behera,additional,,10.12688/f1000research.51477.1
Kimberley,Billingsley,additional,,10.12688/f1000research.51477.1
Daniel,L Cameron,additional,,10.12688/f1000research.51477.1
Joyjit,Daw,additional,,10.12688/f1000research.51477.1
Eric,T. Dawson,additional,,10.12688/f1000research.51477.1
Wouter,De Coster,additional,,10.12688/f1000research.51477.1
Haowei,Du,additional,,10.12688/f1000research.51477.1
Christopher,Dunn,additional,,10.12688/f1000research.51477.1
Rocio,Esteban,additional,,10.12688/f1000research.51477.1
Angad,Jolly,additional,,10.12688/f1000research.51477.1
Divya,Kalra,additional,,10.12688/f1000research.51477.1
Chunxiao,Liao,additional,,10.12688/f1000research.51477.1
Yunxi,Liu,additional,,10.12688/f1000research.51477.1
Tsung-Yu,Lu,additional,,10.12688/f1000research.51477.1
James,M Havrilla,additional,,10.12688/f1000research.51477.1
Michael,M Khayat,additional,,10.12688/f1000research.51477.1
Maximillian,Marin,additional,,10.12688/f1000research.51477.1
Jean,Monlong,additional,,10.12688/f1000research.51477.1
Stephen,Price,additional,,10.12688/f1000research.51477.1
Alejandro,Rafael Gener,additional,,10.12688/f1000research.51477.1
Jingwen,Ren,additional,,10.12688/f1000research.51477.1
Sagayamary,Sagayaradj,additional,,10.12688/f1000research.51477.1
Nicolae,Sapoval,additional,,10.12688/f1000research.51477.1
Claude,Sinner,additional,,10.12688/f1000research.51477.1
Daniela,C. Soto,additional,,10.12688/f1000research.51477.1
Arda,Soylev,additional,,10.12688/f1000research.51477.1
Arun,Subramaniyan,additional,,10.12688/f1000research.51477.1
Najeeb,Syed,additional,,10.12688/f1000research.51477.1
Neha,Tadimeti,additional,,10.12688/f1000research.51477.1
Pamella,Tater,additional,,10.12688/f1000research.51477.1
Pankaj,Vats,additional,,10.12688/f1000research.51477.1
Justin,Vaughn,additional,,10.12688/f1000research.51477.1
Kimberly,Walker,additional,,10.12688/f1000research.51477.1
Gaojianyong,Wang,additional,,10.12688/f1000research.51477.1
Qiandong,Zeng,additional,,10.12688/f1000research.51477.1
Shangzhe,Zhang,additional,,10.12688/f1000research.51477.1
Tingting,Zhao,additional,,10.12688/f1000research.51477.1
Bryce,Kille,additional,,10.12688/f1000research.51477.1
Evan,Biederstedt,additional,,10.12688/f1000research.51477.1
Mark,Chaisson,additional,,10.12688/f1000research.51477.1
Adam,English,additional,,10.12688/f1000research.51477.1
Zev,Kronenberg,additional,,10.12688/f1000research.51477.1
Todd,J. Treangen,additional,,10.12688/f1000research.51477.1
Timothy,Hefferon,additional,,10.12688/f1000research.51477.1
Chen-Shan,Chin,additional,,10.12688/f1000research.51477.1
Ben,Busby,additional,,10.12688/f1000research.51477.1
Fritz,J Sedlazeck,additional,,10.12688/f1000research.51477.1
Xiao,Ma,first,,10.12688/f1000research.38156.1
Jeanine L.,Olsen,additional,,10.12688/f1000research.38156.1
Thorsten B.H.,Reusch,additional,,10.12688/f1000research.38156.1
Gabriele,Procaccini,additional,,10.12688/f1000research.38156.1
Dave,Kudrna,additional,,10.12688/f1000research.38156.1
Melissa,Williams,additional,,10.12688/f1000research.38156.1
Jane,Grimwood,additional,,10.12688/f1000research.38156.1
Shanmugam,Rajasekar,additional,,10.12688/f1000research.38156.1
Jerry,Jenkins,additional,,10.12688/f1000research.38156.1
Jeremy,Schmutz,additional,,10.12688/f1000research.38156.1
Yves,Van de Peer,additional,,10.12688/f1000research.38156.1
Peter,Briggs,first,,10.12688/f1000research.53926.2
A. Louise,Hunter,additional,,10.12688/f1000research.53926.2
Shen-hsi,Yang,additional,,10.12688/f1000research.53926.2
Andrew D.,Sharrocks,additional,,10.12688/f1000research.53926.2
Mudassar,Iqbal,additional,,10.12688/f1000research.53926.2
Rajesh,N L,first,,10.12688/f1000research.53095.1
Narayana Rao,K,additional,,10.12688/f1000research.53095.1
Sathishkumar,U,additional,,10.12688/f1000research.53095.1
Wali,V B,additional,,10.12688/f1000research.53095.1
Basavaraj,K,additional,,10.12688/f1000research.53095.1
Rudramurthy,H V,additional,,10.12688/f1000research.53095.1
Desai,B K,additional,,10.12688/f1000research.53095.1
Henni,Syawal,first,,10.12688/f1000research.52640.1
Ronal,Kurniawan,additional,,10.12688/f1000research.52640.1
Irwan,Effendi,additional,,10.12688/f1000research.52640.1
Brian,Austin,additional,,10.12688/f1000research.52640.1
Masato,Oda,first,,10.12688/f1000research.21814.2
Uchada,Sukchan,additional,,10.12688/f1000research.21814.2
Fausto,Petrelli,first,,10.12688/f1000research.52546.1
Antonio,Ghidini,additional,,10.12688/f1000research.52546.1
Michele,Ghidini,additional,,10.12688/f1000research.52546.1
Roberta,Bukovec,additional,,10.12688/f1000research.52546.1
Francesca,Trevisan,additional,,10.12688/f1000research.52546.1
Luca,Turati,additional,,10.12688/f1000research.52546.1
Alice,Indini,additional,,10.12688/f1000research.52546.1
Silvia,Seghezzi,additional,,10.12688/f1000research.52546.1
Veronica,Lonati,additional,,10.12688/f1000research.52546.1
Giovanna,Moleri,additional,,10.12688/f1000research.52546.1
Gianluca,Tomasello,additional,,10.12688/f1000research.52546.1
Alberto,Zaniboni,additional,,10.12688/f1000research.52546.1
Raoul,Verma-Fuehring,first,,10.12688/f1000research.53572.1
Mohamad,Dakroub,additional,,10.12688/f1000research.53572.1
Alicja,Strzalkowska,additional,,10.12688/f1000research.53572.1
Piotr,Strzalkowski,additional,,10.12688/f1000research.53572.1
Hong,Han,additional,,10.12688/f1000research.53572.1
Jost,Hillenkamp,additional,,10.12688/f1000research.53572.1
Nils A.,Loewen,additional,,10.12688/f1000research.53572.1
Maha,Hoteit,first,,10.12688/f1000research.27461.1
Edwina,Zoghbi,additional,,10.12688/f1000research.27461.1
Alissar,Rady,additional,,10.12688/f1000research.27461.1
Iman,Shankiti,additional,,10.12688/f1000research.27461.1
Ayoub,Al-Jawaldeh,additional,,10.12688/f1000research.27461.1
Sarma,Lumbanraja,first,,10.12688/f1000research.54719.1
M Rizki,Yaznil,additional,,10.12688/f1000research.54719.1
Andre M,Siahaan,additional,,10.12688/f1000research.54719.1
Bancin,Berry Eka Parda,additional,,10.12688/f1000research.54719.1
Fuzia Elfituri,Muftah Eltariki,first,,10.12688/f1000research.70644.1
Kartikeya,Tiwari,additional,,10.12688/f1000research.70644.1
Mohammed Abdelfatah,Alhoot,additional,,10.12688/f1000research.70644.1
Satriyo Dwi,Suryantoro,first,,10.12688/f1000research.51785.2
Mochammad,Thaha,additional,,10.12688/f1000research.51785.2
Mutiara Rizky,Hayati,additional,,10.12688/f1000research.51785.2
Mochammad,Yusuf,additional,,10.12688/f1000research.51785.2
Budi Susetyo,Pikir,additional,,10.12688/f1000research.51785.2
Hendri,Susilo,additional,,10.12688/f1000research.51785.2
Melina,Michelen,first,,10.12688/f1000research.27284.2
Vincent,Cheng,additional,,10.12688/f1000research.27284.2
Lakshmi,Manoharan,additional,,10.12688/f1000research.27284.2
Natalie,Elkheir,additional,,10.12688/f1000research.27284.2
Drew,Dagens,additional,,10.12688/f1000research.27284.2
Claire,Hastie,additional,,10.12688/f1000research.27284.2
Margaret,O'Hara,additional,,10.12688/f1000research.27284.2
Jake C.,Suett,additional,,10.12688/f1000research.27284.2
Dania,Dahmash,additional,,10.12688/f1000research.27284.2
Paulina,Bugaeva,additional,,10.12688/f1000research.27284.2
Ishmaela,Rigby,additional,,10.12688/f1000research.27284.2
Daniel,Munblit,additional,,10.12688/f1000research.27284.2
Eli,Harriss,additional,,10.12688/f1000research.27284.2
Amanda,Burls,additional,,10.12688/f1000research.27284.2
Carol,Foote,additional,,10.12688/f1000research.27284.2
Janet,Scott,additional,,10.12688/f1000research.27284.2
Gail,Carson,additional,,10.12688/f1000research.27284.2
Piero,Olliaro,additional,,10.12688/f1000research.27284.2
Louise,Sigfrid,additional,,10.12688/f1000research.27284.2
Charitini,Stavropoulou,additional,,10.12688/f1000research.27284.2
Tian Soon,Lee,first,,10.12688/f1000research.72912.2
Esmail Ali,Alandoli,additional,,10.12688/f1000research.72912.2
V,Vijayakumar,additional,,10.12688/f1000research.72912.2
Soon Heng,Yeap,first,,10.12688/f1000research.51029.2
Siamak Dawazdah,Emami,additional,,10.12688/f1000research.51029.2
Hairul Azhar,Abdul-Rashid,additional,,10.12688/f1000research.51029.2
Bulbul,Aumakhan,first,,10.12688/f1000research.22814.2
Astou,Coly,additional,,10.12688/f1000research.22814.2
Salwan,Hager,additional,,10.12688/f1000research.22814.2
Tamar,Chitashvili,additional,,10.12688/f1000research.22814.2
M. Rashad,Massoud,additional,,10.12688/f1000research.22814.2
Chinnaiyan,Senthilpari,first,,10.12688/f1000research.73404.1
Rosalind,Deena,additional,,10.12688/f1000research.73404.1
Lee,Lini,additional,,10.12688/f1000research.73404.1
Innocent B.,Mboya,first,,10.12688/f1000research.24707.2
Redempta,Mamseri,additional,,10.12688/f1000research.24707.2
Beatrice J.,Leyaro,additional,,10.12688/f1000research.24707.2
Johnston,George,additional,,10.12688/f1000research.24707.2
Sia E.,Msuya,additional,,10.12688/f1000research.24707.2
Melina,Mgongo,additional,,10.12688/f1000research.24707.2
Modhusudon,Shaha,first,,10.12688/f1000research.53541.1
Bithi,Roy,additional,,10.12688/f1000research.53541.1
Mohammad Ariful,Islam,additional,,10.12688/f1000research.53541.1
Omar S.,El-Masry,first,,10.12688/f1000research.52600.1
Christie,Akwaowo,first,,10.12688/f1000research.53822.1
Victor,Umoh,additional,,10.12688/f1000research.53822.1
Idongesit,Umoh,additional,,10.12688/f1000research.53822.1
Eno,Usoroh,additional,,10.12688/f1000research.53822.1
Olugbemi,Motilewa,additional,,10.12688/f1000research.53822.1
Victory,Ekpin,additional,,10.12688/f1000research.53822.1
Stella,Adeboye,additional,,10.12688/f1000research.53822.1
Etop,Antia,additional,,10.12688/f1000research.53822.1
Hiroo,Suzuki,first,,10.12688/f1000research.52226.1
Yasunobu,Kino,additional,,10.12688/f1000research.52226.1
Wojciech,Ciesielski,first,,10.12688/f1000research.54436.1
Tomasz,Girek,additional,,10.12688/f1000research.54436.1
Zdzisław,Oszczęda,additional,,10.12688/f1000research.54436.1
Jacek,Soroka,additional,,10.12688/f1000research.54436.1
Piotr,Tomasik,additional,,10.12688/f1000research.54436.1
Marwa,Abdalwahab,first,,10.12688/f1000research.28291.1
Mona,Ellaithi,additional,,10.12688/f1000research.28291.1
Momodou W.,Jallow,first,,10.12688/f1000research.19080.2
Susana,Campino,additional,,10.12688/f1000research.19080.2
Andrew M.,Prentice,additional,,10.12688/f1000research.19080.2
Carla,Cerami,additional,,10.12688/f1000research.19080.2
Dina,Tsybulsky,first,,10.12688/f1000research.28074.2
Yulia,Muchnik-Rozanov,additional,,10.12688/f1000research.28074.2
Sneha,Nayak,first,,10.12688/f1000research.51894.2
Sravani,Vemulapalli,additional,,10.12688/f1000research.51894.2
Santhosh Krishnan,Venkata,additional,,10.12688/f1000research.51894.2
Meghana,Shankar,additional,,10.12688/f1000research.51894.2
